,Ratio_personnel_2008,Cout_personnel_hab_2008,Impot_hab_2008,Ratio_investissement_2008,Ratio_fonctionnement_2008,budget_hab_2008,Pop2008,partis.2008_Centre,partis.2008_Droite,partis.2008_Gauche,partis.2008_Indefini,budget_2008,d1.2_2008,d1.3_2008,d1.4_2008,d1.5_2008,d1_2008,d2.1_2008,d2.2_2008,d2.3_2008,d2_2008,depenses_2008,r1.1_2008,r1.2_2008,r1.3_2008,r1_2008,r2.1_2008,r2.2_2008,r2_2008,recettes_2008
78497,0.2817028985507246,301.3565891472868,455.4263565891473,0.3487201007133865,0.6512798992866136,2309.108527131783,1032.0,0,0,0,1,2383000.0,311000.0,58000.0,74000.0,20000.0,708000.0,0.0,248000.0,148000.0,396000.0,1104000.0,91000.0,113000.0,470000.0,844000.0,13000.0,143000.0,435000.0,1279000.0
78503,0.10964912280701754,107.29613733905579,167.38197424892704,0.4729064039408867,0.5270935960591133,1742.489270386266,233.0,0,0,0,1,406000.0,25000.0,0.0,22000.0,6000.0,90000.0,0.0,135000.0,2000.0,138000.0,228000.0,49000.0,29000.0,39000.0,124000.0,0.0,7000.0,54000.0,178000.0
78506,0.11731044349070101,203.4739454094293,332.5062034739454,0.6490963855421686,0.3509036144578313,3295.285359801489,806.0,0,0,0,1,2656000.0,164000.0,5000.0,19000.0,14000.0,345000.0,0.0,1028000.0,25000.0,1053000.0,1398000.0,121000.0,111000.0,268000.0,587000.0,0.0,262000.0,671000.0,1258000.0
78516,0.10861423220973783,174.48856799037304,298.43561973525874,0.5235109717868338,0.47648902821316613,3454.873646209386,831.0,0,0,0,1,2871000.0,145000.0,17000.0,71000.0,13000.0,631000.0,0.0,685000.0,19000.0,704000.0,1335000.0,88000.0,68000.0,248000.0,737000.0,0.0,317000.0,799000.0,1536000.0
78522,0.2508038585209003,245.54039874081846,412.3819517313746,0.31499740529320186,0.6850025947067981,2022.0356768100735,953.0,0,0,0,1,1927000.0,234000.0,0.0,160000.0,22000.0,609000.0,0.0,324000.0,0.0,324000.0,933000.0,58000.0,124000.0,393000.0,711000.0,0.0,151000.0,283000.0,994000.0
78528,0.1054945054945055,117.6470588235294,306.37254901960785,0.5661605206073753,0.43383947939262474,2259.8039215686276,408.0,0,1,0,0,922000.0,48000.0,2000.0,1000.0,9000.0,135000.0,0.0,297000.0,23000.0,320000.0,455000.0,46000.0,76000.0,125000.0,265000.0,0.0,48000.0,202000.0,467000.0
78536,0.16292134831460675,155.08021390374333,320.85561497326205,0.5274725274725275,0.4725274725274725,2433.1550802139036,374.0,0,0,0,1,910000.0,58000.0,1000.0,24000.0,4000.0,174000.0,0.0,178000.0,4000.0,182000.0,356000.0,0.0,29000.0,120000.0,256000.0,70000.0,101000.0,298000.0,554000.0
78537,0.3403476669716377,435.16042780748666,390.0401069518717,0.216636863368435,0.783363136631565,2523.2286096256685,5984.0,0,0,1,0,15099000.0,2604000.0,97000.0,378000.0,252000.0,5783000.0,0.0,1522000.0,345000.0,1868000.0,7651000.0,348000.0,894000.0,2334000.0,6045000.0,300000.0,109000.0,1403000.0,7448000.0
78548,0.12064343163538874,186.7219917012448,421.1618257261411,0.5265993265993266,0.4734006734006734,3080.9128630705395,482.0,0,0,0,1,1485000.0,90000.0,0.0,89000.0,5000.0,317000.0,0.0,409000.0,7000.0,429000.0,746000.0,66000.0,67000.0,203000.0,386000.0,0.0,197000.0,353000.0,739000.0
78558,0.07311827956989247,121.86379928315412,340.5017921146953,0.5169133192389006,0.48308668076109934,3390.6810035842295,279.0,0,0,0,1,946000.0,34000.0,4000.0,15000.0,45000.0,166000.0,0.0,285000.0,14000.0,299000.0,465000.0,73000.0,27000.0,95000.0,291000.0,0.0,128000.0,190000.0,481000.0
78559,0.22525597269624573,147.6510067114094,234.8993288590604,0.31874145006839943,0.6812585499316005,1635.3467561521252,447.0,0,0,0,1,731000.0,66000.0,4000.0,25000.0,29000.0,184000.0,0.0,101000.0,8000.0,109000.0,293000.0,76000.0,45000.0,105000.0,314000.0,0.0,3000.0,124000.0,438000.0
78561,0.24457308248914617,420.39800995024876,907.9601990049752,0.296078431372549,0.703921568627451,3805.9701492537315,402.0,0,0,0,1,1530000.0,169000.0,45000.0,17000.0,35000.0,412000.0,0.0,244000.0,35000.0,279000.0,691000.0,73000.0,107000.0,365000.0,665000.0,0.0,74000.0,174000.0,839000.0
78564,0.3531073446327684,204.58265139116202,170.2127659574468,0.44543650793650796,0.5545634920634921,1649.7545008183306,611.0,0,0,0,1,1008000.0,125000.0,7000.0,17000.0,2000.0,244000.0,0.0,81000.0,29000.0,110000.0,354000.0,104000.0,62000.0,104000.0,315000.0,0.0,219000.0,339000.0,654000.0
78565,0.21739130434782608,198.17073170731706,289.6341463414634,0.2937956204379562,0.7062043795620438,1670.7317073170732,328.0,0,0,0,1,548000.0,65000.0,3000.0,18000.0,9000.0,162000.0,0.0,126000.0,11000.0,137000.0,299000.0,60000.0,31000.0,95000.0,225000.0,0.0,5000.0,24000.0,249000.0
78567,0.11296605453533667,231.47092360319272,557.5826681870011,0.5408690367669401,0.45913096323305985,3752.5655644241733,877.0,0,0,0,1,3291000.0,203000.0,0.0,28000.0,151000.0,596000.0,0.0,1201000.0,0.0,1201000.0,1797000.0,162000.0,94000.0,489000.0,915000.0,0.0,472000.0,579000.0,1494000.0
78569,0.2925430210325048,175.2577319587629,295.53264604810994,0.3158798283261803,0.6841201716738198,1334.478808705613,873.0,0,0,0,1,1165000.0,153000.0,1000.0,27000.0,14000.0,329000.0,0.0,185000.0,10000.0,194000.0,523000.0,81000.0,118000.0,258000.0,468000.0,0.0,8000.0,174000.0,642000.0
78576,0.24473842453397474,292.1751615218952,506.8198133524767,0.3388773388773389,0.6611226611226612,2417.0854271356784,1393.0,0,0,0,1,3367000.0,407000.0,26000.0,111000.0,25000.0,1021000.0,0.0,564000.0,78000.0,642000.0,1663000.0,106000.0,133000.0,706000.0,1205000.0,130000.0,135000.0,499000.0,1704000.0
78590,0.25783132530120484,198.51576994434137,326.53061224489795,0.27521008403361347,0.7247899159663865,1766.2337662337663,539.0,0,0,0,1,952000.0,107000.0,7000.0,54000.0,9000.0,322000.0,0.0,56000.0,36000.0,93000.0,415000.0,62000.0,88000.0,176000.0,368000.0,0.0,19000.0,169000.0,537000.0
78591,0.21544904606793858,214.94893221912722,231.66202414113278,0.2731329262564584,0.7268670737435415,1976.787372330548,2154.0,0,0,0,1,4258000.0,463000.0,38000.0,141000.0,127000.0,1475000.0,0.0,578000.0,96000.0,674000.0,2149000.0,149000.0,268000.0,499000.0,1620000.0,0.0,236000.0,489000.0,2109000.0
78597,0.15182481751824817,174.78991596638656,248.73949579831933,0.49613259668508286,0.5038674033149171,3042.016806722689,595.0,0,0,0,1,1810000.0,104000.0,0.0,19000.0,29000.0,409000.0,0.0,276000.0,0.0,276000.0,685000.0,68000.0,86000.0,148000.0,503000.0,0.0,50000.0,622000.0,1125000.0
78601,0.3248515691263783,242.86620164870007,257.45085605580215,0.2337472607742878,0.7662527392257122,1736.2079898541535,1577.0,0,0,0,1,2738000.0,383000.0,26000.0,112000.0,19000.0,902000.0,0.0,167000.0,110000.0,277000.0,1179000.0,192000.0,183000.0,406000.0,1196000.0,0.0,113000.0,363000.0,1559000.0
78605,0.25467625899280577,172.17898832684824,252.9182879377432,0.3247588424437299,0.6752411575562701,1512.645914396887,1028.0,0,1,0,0,1555000.0,177000.0,11000.0,55000.0,11000.0,443000.0,0.0,209000.0,42000.0,252000.0,695000.0,72000.0,121000.0,260000.0,607000.0,0.0,42000.0,253000.0,860000.0
78608,0.046153846153846156,84.90566037735849,245.28301886792454,0.6269430051813472,0.37305699481865284,3641.509433962264,106.0,0,0,0,1,386000.0,9000.0,2000.0,9000.0,1000.0,48000.0,0.0,142000.0,5000.0,147000.0,195000.0,50000.0,14000.0,26000.0,96000.0,0.0,49000.0,95000.0,191000.0
78618,0.1622340425531915,120.31558185404339,258.3826429980276,0.3513870541611625,0.6486129458388376,1493.0966469428008,507.0,0,0,0,1,757000.0,61000.0,0.0,82000.0,5000.0,218000.0,0.0,151000.0,0.0,158000.0,376000.0,64000.0,56000.0,131000.0,273000.0,0.0,65000.0,108000.0,381000.0
78620,0.3658954584404456,489.6788990825688,762.6146788990826,0.3416870415647922,0.6583129584352079,3752.293577981651,872.0,0,1,0,0,3272000.0,427000.0,0.0,52000.0,44000.0,949000.0,0.0,210000.0,8000.0,218000.0,1167000.0,66000.0,284000.0,665000.0,1205000.0,0.0,810000.0,900000.0,2105000.0
78623,0.23492063492063492,228.6302780638517,490.216271884655,0.26819221967963386,0.7318077803203661,2250.2574665293514,971.0,0,0,0,1,2185000.0,222000.0,13000.0,118000.0,27000.0,705000.0,0.0,190000.0,49000.0,240000.0,945000.0,81000.0,188000.0,476000.0,894000.0,0.0,51000.0,346000.0,1240000.0
78638,0.2807353504404443,302.1434460016488,367.8895300906843,0.36683785766691124,0.6331621423330888,1966.4056059356967,4852.0,1,0,0,0,9541000.0,1466000.0,41000.0,129000.0,118000.0,2850000.0,0.0,2235000.0,132000.0,2372000.0,5222000.0,132000.0,618000.0,1785000.0,3191000.0,0.0,824000.0,1128000.0,4319000.0
78647,0.2842535787321063,177.74936061381075,349.1048593350384,0.12427022518765637,0.8757297748123436,1533.2480818414322,782.0,0,0,0,1,1199000.0,139000.0,4000.0,26000.0,21000.0,424000.0,0.0,45000.0,20000.0,65000.0,489000.0,68000.0,149000.0,273000.0,626000.0,0.0,5000.0,84000.0,710000.0
78653,0.06694560669456066,100.62893081761007,267.29559748427675,0.5731814198071867,0.4268185801928133,3588.050314465409,318.0,0,0,0,1,1141000.0,32000.0,9000.0,29000.0,2000.0,246000.0,0.0,200000.0,13000.0,232000.0,478000.0,60000.0,31000.0,85000.0,241000.0,0.0,289000.0,422000.0,663000.0
78655,0.45088566827697263,349.56304619225966,347.06616729088637,0.2373438527284681,0.7626561472715319,1898.876404494382,801.0,0,0,0,1,1521000.0,280000.0,8000.0,47000.0,36000.0,544000.0,0.0,49000.0,28000.0,77000.0,621000.0,74000.0,93000.0,278000.0,616000.0,0.0,83000.0,284000.0,900000.0
78668,0.14492753623188406,125.22361359570662,175.31305903398928,0.3272543059777102,0.6727456940222898,1765.6529516994633,559.0,0,0,0,1,987000.0,70000.0,2000.0,29000.0,69000.0,285000.0,0.0,190000.0,8000.0,198000.0,483000.0,103000.0,61000.0,98000.0,379000.0,0.0,62000.0,125000.0,504000.0
78677,0.14323607427055704,104.65116279069767,242.24806201550388,0.28921568627450983,0.7107843137254902,1581.3953488372092,516.0,0,0,0,1,816000.0,54000.0,8000.0,94000.0,8000.0,241000.0,0.0,106000.0,17000.0,136000.0,377000.0,89000.0,60000.0,125000.0,339000.0,0.0,5000.0,100000.0,439000.0
78681,0.2872531418312388,224.08963585434174,285.7142857142857,0.30584192439862545,0.6941580756013745,1630.2521008403362,714.0,0,0,0,1,1164000.0,160000.0,21000.0,25000.0,22000.0,360000.0,0.0,125000.0,71000.0,197000.0,557000.0,67000.0,103000.0,204000.0,448000.0,0.0,110000.0,159000.0,607000.0
77001,0.3545816733067729,214.975845410628,306.7632850241546,0.308529945553539,0.691470054446461,1330.9178743961352,1242.0,0,1,0,0,1653000.0,267000.0,26000.0,34000.0,18000.0,535000.0,0.0,176000.0,43000.0,218000.0,753000.0,44000.0,126000.0,381000.0,608000.0,0.0,158000.0,292000.0,900000.0
77002,0.2113095238095238,92.20779220779221,167.53246753246754,0.275177304964539,0.724822695035461,915.5844155844156,770.0,0,0,0,1,705000.0,71000.0,0.0,33000.0,7000.0,184000.0,0.0,152000.0,0.0,152000.0,336000.0,56000.0,107000.0,129000.0,327000.0,0.0,16000.0,42000.0,369000.0
77003,0.2791666666666667,176.31578947368422,384.2105263157895,0.08362989323843416,0.9163701067615658,1478.9473684210527,380.0,0,0,0,1,562000.0,67000.0,1000.0,28000.0,18000.0,217000.0,0.0,16000.0,7000.0,23000.0,240000.0,22000.0,41000.0,146000.0,298000.0,0.0,0.0,24000.0,322000.0
77004,0.2288135593220339,174.19354838709677,264.51612903225805,0.07872340425531915,0.9212765957446809,1516.1290322580646,310.0,0,0,0,1,470000.0,54000.0,0.0,62000.0,10000.0,220000.0,0.0,16000.0,0.0,16000.0,236000.0,26000.0,47000.0,82000.0,213000.0,0.0,0.0,21000.0,234000.0
77005,0.15772119435794102,264.51612903225805,451.9201228878648,0.5257803669246153,0.47421963307538473,3533.3333333333335,3255.0,0,1,0,0,11501000.0,861000.0,109000.0,218000.0,81000.0,2199000.0,0.0,3004000.0,256000.0,3260000.0,5459000.0,634000.0,583000.0,1471000.0,3255000.0,1067000.0,624000.0,2787000.0,6042000.0
77006,0.23680823680823682,183.26693227091633,211.15537848605578,0.2938110749185668,0.7061889250814333,1528.8844621513945,1004.0,0,0,1,0,1535000.0,184000.0,26000.0,62000.0,27000.0,492000.0,0.0,239000.0,46000.0,285000.0,777000.0,60000.0,120000.0,212000.0,592000.0,0.0,50000.0,166000.0,758000.0
77007,0.30337078651685395,144.3850267379679,205.88235294117646,0.3333333333333333,0.6666666666666666,1540.1069518716577,374.0,0,0,0,1,576000.0,54000.0,5000.0,25000.0,4000.0,147000.0,0.0,23000.0,8000.0,31000.0,178000.0,24000.0,62000.0,77000.0,237000.0,0.0,0.0,161000.0,398000.0
77008,0.20505050505050504,148.5003657644477,117.77615215801025,0.2525614754098361,0.7474385245901639,1427.9444038039503,1367.0,0,0,0,1,1952000.0,203000.0,2000.0,14000.0,25000.0,697000.0,0.0,283000.0,10000.0,293000.0,990000.0,53000.0,276000.0,161000.0,762000.0,0.0,1000.0,200000.0,962000.0
77009,0.24050632911392406,134.75177304964538,113.47517730496453,0.19196428571428573,0.8080357142857143,1588.6524822695035,141.0,0,0,0,1,224000.0,19000.0,0.0,4000.0,0.0,69000.0,0.0,4000.0,6000.0,10000.0,79000.0,19000.0,16000.0,16000.0,112000.0,0.0,1000.0,33000.0,145000.0
77010,0.20741758241758243,167.96440489432703,393.77085650723023,0.29307384087006294,0.7069261591299371,1943.2703003337042,899.0,0,1,0,0,1747000.0,151000.0,9000.0,21000.0,30000.0,484000.0,0.0,183000.0,50000.0,244000.0,728000.0,57000.0,94000.0,354000.0,751000.0,40000.0,7000.0,268000.0,1019000.0
77011,0.3487179487179487,250.46040515653775,302.0257826887661,0.21980676328502416,0.7801932367149759,1524.8618784530386,543.0,0,0,0,1,828000.0,136000.0,2000.0,26000.0,6000.0,299000.0,0.0,82000.0,9000.0,91000.0,390000.0,26000.0,70000.0,164000.0,347000.0,0.0,16000.0,91000.0,438000.0
77012,0.4339622641509434,296.7741935483871,293.5483870967742,0.05605381165919283,0.9439461883408071,1438.7096774193549,310.0,0,0,0,1,446000.0,92000.0,0.0,37000.0,3000.0,203000.0,0.0,9000.0,0.0,9000.0,212000.0,22000.0,37000.0,91000.0,218000.0,0.0,0.0,16000.0,234000.0
77013,0.20398009950248755,105.12820512820512,212.82051282051282,0.16803953871499178,0.8319604612850082,1556.4102564102564,390.0,0,0,0,1,607000.0,41000.0,1000.0,26000.0,12000.0,184000.0,0.0,11000.0,6000.0,17000.0,201000.0,26000.0,49000.0,83000.0,321000.0,0.0,25000.0,85000.0,406000.0
77015,0.04195804195804196,89.55223880597015,253.73134328358208,0.4473684210526316,0.5526315789473685,4537.313432835821,67.0,0,0,0,1,304000.0,6000.0,0.0,13000.0,1000.0,66000.0,0.0,77000.0,0.0,77000.0,143000.0,10000.0,10000.0,17000.0,102000.0,0.0,51000.0,59000.0,161000.0
77016,0.2877569258266309,587.2340425531914,1224.3161094224924,0.3001607286364854,0.6998392713635146,4538.601823708207,1645.0,0,0,1,0,7466000.0,966000.0,9000.0,133000.0,139000.0,2351000.0,0.0,945000.0,62000.0,1006000.0,3357000.0,64000.0,206000.0,2014000.0,2874000.0,150000.0,328000.0,1235000.0,4109000.0
77019,0.24066390041493776,174.17417417417417,399.3993993993994,0.16425992779783394,0.8357400722021661,1663.6636636636636,333.0,0,0,0,1,554000.0,58000.0,0.0,65000.0,3000.0,193000.0,0.0,48000.0,0.0,48000.0,241000.0,35000.0,34000.0,133000.0,270000.0,0.0,6000.0,43000.0,313000.0
77021,0.34615384615384615,200.0,216.66666666666666,0.20212765957446807,0.7978723404255319,1566.6666666666667,180.0,0,0,0,1,282000.0,36000.0,3000.0,9000.0,1000.0,93000.0,0.0,1000.0,10000.0,11000.0,104000.0,9000.0,26000.0,39000.0,132000.0,25000.0,0.0,46000.0,178000.0
77026,0.45849802371541504,292.19143576826195,269.5214105793451,0.07366482504604052,0.9263351749539595,1367.758186397985,397.0,0,0,0,1,543000.0,116000.0,4000.0,10000.0,3000.0,225000.0,0.0,20000.0,8000.0,28000.0,253000.0,23000.0,41000.0,107000.0,278000.0,0.0,6000.0,12000.0,290000.0
77028,0.12926829268292683,150.7823613086771,213.37126600284495,0.5310344827586206,0.4689655172413793,2062.588904694168,703.0,0,0,0,1,1450000.0,106000.0,13000.0,75000.0,6000.0,280000.0,0.0,516000.0,24000.0,540000.0,820000.0,62000.0,81000.0,150000.0,400000.0,0.0,215000.0,230000.0,630000.0
77029,0.2898550724637681,100.50251256281408,160.80402010050253,0.02040816326530612,0.9795918367346939,984.9246231155779,199.0,0,0,0,1,196000.0,20000.0,0.0,15000.0,3000.0,67000.0,0.0,2000.0,0.0,2000.0,69000.0,19000.0,27000.0,32000.0,125000.0,0.0,0.0,2000.0,127000.0
77030,0.1413373860182371,115.67164179104478,208.955223880597,0.41996951219512196,0.5800304878048781,1631.8407960199006,804.0,0,0,0,1,1312000.0,93000.0,10000.0,88000.0,12000.0,329000.0,0.0,306000.0,23000.0,329000.0,658000.0,42000.0,111000.0,168000.0,432000.0,80000.0,5000.0,222000.0,654000.0
77031,0.1794871794871795,144.0677966101695,288.135593220339,0.25136612021857924,0.7486338797814208,1550.8474576271187,826.0,0,0,0,1,1281000.0,119000.0,10000.0,151000.0,10000.0,463000.0,0.0,174000.0,22000.0,200000.0,663000.0,46000.0,110000.0,238000.0,496000.0,0.0,8000.0,122000.0,618000.0
77032,0.21129032258064517,171.91601049868765,190.28871391076115,0.2319932998324958,0.7680067001675042,1566.9291338582677,762.0,0,0,0,1,1194000.0,131000.0,13000.0,116000.0,24000.0,447000.0,0.0,156000.0,17000.0,173000.0,620000.0,34000.0,90000.0,145000.0,470000.0,0.0,47000.0,104000.0,574000.0
77036,0.19117647058823528,151.1627906976744,220.93023255813952,0.125,0.875,1860.4651162790697,86.0,0,0,0,1,160000.0,13000.0,0.0,12000.0,1000.0,54000.0,0.0,14000.0,0.0,14000.0,68000.0,16000.0,16000.0,19000.0,86000.0,0.0,1000.0,6000.0,92000.0
77038,0.17537313432835822,216.58986175115209,301.84331797235023,0.3627450980392157,0.6372549019607843,3055.2995391705067,434.0,0,0,0,1,1326000.0,94000.0,2000.0,1000.0,7000.0,397000.0,0.0,133000.0,6000.0,139000.0,536000.0,34000.0,61000.0,131000.0,448000.0,0.0,50000.0,342000.0,790000.0
77040,0.39262269459206,347.34513274336285,390.21017699115043,0.1350844277673546,0.8649155722326454,1768.8053097345132,3616.0,0,0,0,1,6396000.0,1256000.0,87000.0,34000.0,208000.0,2768000.0,0.0,307000.0,122000.0,431000.0,3199000.0,177000.0,609000.0,1411000.0,2764000.0,0.0,141000.0,433000.0,3197000.0
77041,0.13625866050808313,182.6625386996904,331.26934984520125,0.5279583875162549,0.4720416124837451,2380.8049535603714,323.0,0,0,0,1,769000.0,59000.0,0.0,18000.0,4000.0,157000.0,0.0,274000.0,2000.0,276000.0,433000.0,27000.0,36000.0,107000.0,206000.0,0.0,119000.0,130000.0,336000.0
77042,0.37393162393162394,228.0873248615184,236.2333007494298,0.3197076958209637,0.6802923041790363,1426.8491365265559,3069.0,0,1,0,0,4379000.0,700000.0,31000.0,44000.0,50000.0,1314000.0,0.0,456000.0,102000.0,558000.0,1872000.0,97000.0,455000.0,725000.0,1665000.0,535000.0,57000.0,842000.0,2507000.0
77043,0.16595744680851063,101.2987012987013,197.4025974025974,0.33584905660377357,0.6641509433962264,1376.6233766233765,385.0,0,0,0,1,530000.0,39000.0,1000.0,41000.0,11000.0,152000.0,0.0,76000.0,7000.0,83000.0,235000.0,25000.0,49000.0,76000.0,200000.0,0.0,10000.0,95000.0,295000.0
77044,0.14958448753462603,162.0,362.0,0.4,0.6,2290.0,1000.0,0,0,0,1,2290000.0,162000.0,29000.0,318000.0,43000.0,679000.0,0.0,176000.0,36000.0,404000.0,1083000.0,43000.0,173000.0,362000.0,695000.0,192000.0,6000.0,512000.0,1207000.0
77047,0.3390728476821192,177.4081774081774,196.11919611919612,0.3595064498037016,0.6404935501962984,1235.6202356202357,1443.0,0,1,0,0,1783000.0,256000.0,6000.0,13000.0,10000.0,500000.0,0.0,215000.0,40000.0,255000.0,755000.0,49000.0,204000.0,283000.0,642000.0,0.0,71000.0,386000.0,1028000.0
77054,0.23788546255506607,152.75813295615276,347.94908062234794,0.13719185423365488,0.8628081457663451,1319.6605374823196,707.0,0,0,0,1,933000.0,108000.0,21000.0,110000.0,16000.0,388000.0,0.0,30000.0,36000.0,66000.0,454000.0,35000.0,97000.0,246000.0,417000.0,0.0,1000.0,62000.0,479000.0
77057,0.2468354430379747,164.55696202531647,116.03375527426161,0.27751196172248804,0.722488038277512,1322.7848101265822,474.0,0,0,0,1,627000.0,78000.0,2000.0,9000.0,7000.0,223000.0,0.0,89000.0,5000.0,93000.0,316000.0,30000.0,73000.0,55000.0,230000.0,0.0,0.0,81000.0,311000.0
77059,0.32209737827715357,239.221140472879,264.2559109874826,0.13259668508287292,0.8674033149171271,1510.4311543810848,719.0,0,1,0,0,1086000.0,172000.0,4000.0,94000.0,13000.0,441000.0,0.0,73000.0,20000.0,93000.0,534000.0,28000.0,39000.0,190000.0,501000.0,0.0,0.0,51000.0,552000.0
77061,0.3987122337790986,306.7835365853659,313.6432926829268,0.15495322619333174,0.8450467738066683,1588.7957317073171,2624.0,0,0,1,0,4169000.0,805000.0,44000.0,141000.0,106000.0,1747000.0,0.0,179000.0,94000.0,272000.0,2019000.0,114000.0,530000.0,823000.0,1776000.0,0.0,138000.0,374000.0,2150000.0
77062,0.25688073394495414,124.72160356347439,260.5790645879733,0.12446351931330472,0.8755364806866953,1037.8619153674833,449.0,0,1,0,0,466000.0,56000.0,1000.0,41000.0,4000.0,182000.0,0.0,28000.0,8000.0,36000.0,218000.0,12000.0,62000.0,117000.0,226000.0,0.0,0.0,22000.0,248000.0
77065,0.40540540540540543,260.8695652173913,354.7826086956522,0.11463133640552996,0.8853686635944701,1509.5652173913043,1150.0,0,0,0,1,1736000.0,300000.0,10000.0,28000.0,8000.0,701000.0,0.0,4000.0,34000.0,39000.0,740000.0,48000.0,155000.0,408000.0,836000.0,0.0,27000.0,160000.0,996000.0
77066,0.24882629107981222,181.5068493150685,219.17808219178082,0.1656441717791411,0.8343558282208589,1674.6575342465753,292.0,0,0,0,1,489000.0,53000.0,0.0,47000.0,5000.0,168000.0,0.0,43000.0,2000.0,45000.0,213000.0,23000.0,31000.0,64000.0,240000.0,0.0,5000.0,36000.0,276000.0
77069,0.4489402697495183,333.3333333333333,262.27944682880303,0.12093023255813953,0.8790697674418605,1435.383881735813,2097.0,0,0,0,1,3010000.0,699000.0,50000.0,56000.0,40000.0,1290000.0,0.0,186000.0,81000.0,267000.0,1557000.0,128000.0,265000.0,550000.0,1356000.0,0.0,4000.0,97000.0,1453000.0
77070,0.2358974358974359,166.42547033285095,267.0043415340087,0.42898312062577193,0.5710168793742281,1757.5976845151954,1382.0,0,0,0,1,2429000.0,230000.0,20000.0,34000.0,17000.0,618000.0,0.0,301000.0,43000.0,357000.0,975000.0,64000.0,173000.0,369000.0,769000.0,250000.0,39000.0,685000.0,1454000.0
77071,0.24225352112676057,197.47416762342135,222.7324913892078,0.4674983585029547,0.5325016414970453,1748.564867967853,871.0,0,0,0,1,1523000.0,172000.0,5000.0,39000.0,12000.0,355000.0,0.0,339000.0,16000.0,355000.0,710000.0,72000.0,90000.0,194000.0,456000.0,20000.0,132000.0,357000.0,813000.0
77072,0.23076923076923078,208.09248554913296,173.41040462427745,0.23572003218020918,0.7642799678197908,1796.242774566474,692.0,1,0,0,0,1243000.0,144000.0,0.0,82000.0,7000.0,419000.0,0.0,205000.0,0.0,205000.0,624000.0,158000.0,127000.0,120000.0,531000.0,0.0,0.0,88000.0,619000.0
77075,0.38564593301435407,346.815834767642,327.0223752151463,0.2586529466791394,0.7413470533208606,1839.9311531841652,1162.0,0,0,0,1,2138000.0,403000.0,38000.0,15000.0,20000.0,819000.0,0.0,142000.0,85000.0,226000.0,1045000.0,16000.0,160000.0,380000.0,766000.0,4000.0,193000.0,327000.0,1093000.0
77076,0.1683673469387755,140.625,296.875,0.31625835189309576,0.6837416481069042,1913.3522727272727,704.0,0,0,0,1,1347000.0,99000.0,0.0,131000.0,21000.0,420000.0,0.0,168000.0,0.0,168000.0,588000.0,100000.0,139000.0,209000.0,501000.0,0.0,163000.0,258000.0,759000.0
77077,0.1429864253393665,179.54545454545453,168.1818181818182,0.6455134766291368,0.35448652337086317,3330.681818181818,880.0,0,0,0,1,2931000.0,158000.0,1000.0,22000.0,25000.0,382000.0,0.0,710000.0,13000.0,723000.0,1105000.0,51000.0,98000.0,148000.0,657000.0,0.0,356000.0,1169000.0,1826000.0
77080,0.020689655172413793,23.80952380952381,79.36507936507937,0.1576923076923077,0.8423076923076923,2063.4920634920636,126.0,0,0,0,1,260000.0,3000.0,5000.0,19000.0,6000.0,114000.0,0.0,26000.0,5000.0,31000.0,145000.0,14000.0,30000.0,10000.0,105000.0,0.0,5000.0,10000.0,115000.0
77086,0.36864864864864866,240.819209039548,264.1242937853107,0.20318725099601595,0.796812749003984,1418.0790960451977,1416.0,0,0,0,1,2008000.0,341000.0,46000.0,44000.0,32000.0,749000.0,0.0,91000.0,85000.0,176000.0,925000.0,75000.0,266000.0,374000.0,851000.0,0.0,17000.0,232000.0,1083000.0
77087,0.19078947368421054,177.91411042944785,202.45398773006136,0.14285714285714285,0.8571428571428571,1889.5705521472394,163.0,0,0,0,1,308000.0,29000.0,1000.0,26000.0,2000.0,136000.0,0.0,14000.0,2000.0,16000.0,152000.0,18000.0,20000.0,33000.0,128000.0,0.0,0.0,28000.0,156000.0
77088,0.12272967730558984,263.3371169125993,531.2145289443814,0.6351220371838928,0.3648779628161071,4293.984108967083,2643.0,0,0,0,1,11349000.0,696000.0,12000.0,79000.0,20000.0,1555000.0,0.0,4065000.0,51000.0,4116000.0,5671000.0,111000.0,696000.0,1404000.0,2586000.0,700000.0,1129000.0,3092000.0,5678000.0
77089,0.11795316565481354,147.82608695652175,202.17391304347825,0.5002261420171868,0.4997738579828132,2403.2608695652175,920.0,0,0,0,1,2211000.0,136000.0,10000.0,233000.0,23000.0,509000.0,0.0,622000.0,20000.0,644000.0,1153000.0,143000.0,151000.0,186000.0,596000.0,250000.0,3000.0,462000.0,1058000.0
77090,0.1553398058252427,80.0,160.0,0.07929515418502203,0.920704845814978,1135.0,200.0,0,0,0,1,227000.0,16000.0,3000.0,22000.0,11000.0,90000.0,0.0,8000.0,5000.0,13000.0,103000.0,18000.0,25000.0,32000.0,119000.0,0.0,0.0,5000.0,124000.0
77091,0.09155937052932761,161.20906801007555,264.4836272040302,0.7382636655948553,0.2617363344051447,3916.876574307305,397.0,0,1,0,0,1555000.0,64000.0,0.0,9000.0,7000.0,178000.0,0.0,521000.0,0.0,521000.0,699000.0,26000.0,42000.0,105000.0,229000.0,417000.0,130000.0,627000.0,856000.0
